distance,camera_height,person_height,type,h1,h2,h3,h4,h5
300,101,178.3,beside,0.0287987578298134,0.2251034577135235,0.2073270359309108,0.2531321346864735,0.093742578160068
300,101,172.5,front,0.012225919140708,0.2408720248862367,0.163211272892723,0.249355922430716,0.2689783564194471
300,101,172.5,front,0.014963209797273,0.2362272143684692,0.1623942632637074,0.2544389744015966,0.2780879727566536
300,101,172.5,front,0.0155122352723269,0.2213123210341062,0.1559657246866678,0.2543268816442898,0.2698702964010895
300,101,172.5,front,0.0130871417344297,0.2217077571567263,0.1617774197466667,0.2486084497582513,0.2711985461941367
300,101,172.5,beside,0.0349430758199818,0.185240752208485,0.1770746406916208,0.2505130011256404,0.1833624581777663
300,101,172.5,beside,0.0372220961510037,0.18731608848025,0.1789924846997788,0.2531194025663096,0.1956029262259021
300,101,172.5,beside,0.0142218656662691,0.1840642863815115,0.1770346055760624,0.2575144158953046,0.1853347202830509
300,101,162.5,front,0.0152235080741017,0.213758542326965,0.1535584679904743,0.209055031700191,0.2190822841101269
300,101,162.5,front,0.012208841572589,0.2234401347058532,0.1552023072820144,0.2064990946839896,0.2468033246851558
300,101,162.5,front,0.0134470843949925,0.2019148863091388,0.1566476165663211,0.2113507845190708,0.2470376568613244
300,101,162.5,beside,0.0170712262715413,0.1730255651842174,0.1498472646127588,0.209668420009831,0.0989496636055407
300,101,162.5,beside,0.026070891676261,0.176435755558817,0.1441789583719936,0.2163063392483372,0.0977666159839501
300,101,162.5,beside,0.0267470312054448,0.177037048836937,0.1539970019281673,0.2136521913437491,0.0992288322257364
300,101,171,front,0.0190938624233208,0.2603528326830508,0.14326947672471693,0.26297498777178585,0.27293301818961696
300,101,171,front,0.01746619384597374,0.2594284435748945,0.16520478897232474,0.2777232689211738,0.28048609470763564
300,101,171,front,0.018563886566388986,0.26625931865773383,0.15710093806179112,0.2767651955415527,0.2809259263481285
300,101,171,front,0.017517761204683555,0.266298316911057,0.16476501547062125,0.2755131321737308,0.28776228616604704
300,101,171,beside,0.02500869653593642,0.2082554702737043,0.19952413575789824,0.2653089666148768,0.21969962481164934
300,101,171,beside,0.023407031037506503,0.2156243106682596,0.20812803811172637,0.26280648779007,0.21642208858906084
300,101,171,beside,0.02776830991448302,0.21235171382617513,0.19448157962841015,0.266262479704175,0.20565482155116768
300,101,171,beside,0.029355131874503084,0.20792009605198344,0.20682999138848443,0.2715733575542206,0.20800065353469266
300,101,152,front,0.013055339691195265,0.21238118265750108,0.142948916593018,0.25816730457642834,0.2587855843615109
300,101,152,front,0.0177618916063475,0.20570405776383036,0.14327260080327323,0.2401808545117714,0.2525957807108366
300,101,152,front,0.01763601273846146,0.2118268701632531,0.13981147885880477,0.24852914914905427,0.25797527321564007
300,101,152,front,0.0182996014375636,0.20867004877992654,0.14272372414135523,0.25204046763074117,0.25892898826813837
300,101,152,beside,0.0188291457866666,0.19605335305086036,0.18146130892103196,0.2234401630721043,0.09626767553396047
300,101,152,beside,0.017263520458578367,0.2080839227128551,0.180162744565704,0.22201269873600454,0.1016319672805206
300,101,152,beside,0.01665150718265421,0.2014975399153789,0.18767124860615567,0.23231256208201428,0.10055068852271812
